timestamp,action,side,price,size,pnl,hold_seconds,exit_type,market
2026-02-14T14:09:52,BUY,down,0.5200,1.9300,0.0000,0.0,,BTC
2026-02-14T14:10:23,SELL,down,0.4900,1.9300,-0.0579,31.2,STOP,BTC
2026-02-14T14:12:42,BUY,down,0.3800,2.5000,0.0000,0.0,,BTC
2026-02-14T14:12:50,SELL,down,0.2500,2.5000,-0.3250,8.4,STOP,BTC
2026-02-14T14:50:00,BUY,up,0.5900,1.7000,0.0000,0.0,,BTC
2026-02-14T14:50:31,SELL,up,0.6700,1.7000,0.1360,31.3,TIMEOUT,BTC
2026-02-14T15:02:20,BUY,up,0.3400,2.3900,0.0000,0.0,,BTC
2026-02-14T15:02:32,SELL,up,0.2600,2.3900,-0.1912,11.4,STOP,BTC
