timestamp,action,side,price,size,pnl,hold_seconds,exit_type,market
2026-02-13T12:37:26,BUY,up,0.3100,2.8600,0.0000,0.0,,BTC
2026-02-13T12:37:31,SELL,up,0.2400,2.8600,-0.2002,5.0,STOP,BTC
2026-02-13T12:38:45,BUY,up,0.5400,1.8200,0.0000,0.0,,BTC
2026-02-13T12:39:01,SELL,up,0.4800,1.8200,-0.1092,16.0,STOP,BTC
